Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
5,153.566667,0,0,16,742.209524,0,0.015789,22.899722,0,Nov,1,1,3,5,New_Visitor,FALSE,TRUE
11,155.6,0,0,12,248.6,0,0.008824,0,0,Aug,2,7,1,5,New_Visitor,FALSE,FALSE
0,0,0,0,3,96.7,0,0,0,0,Jul,1,1,1,2,Returning_Visitor,TRUE,FALSE
3,62.5,0,0,46,1048.107143,0.004,0.013,20.884143,0,Dec,2,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,13,217.916667,0.015385,0.035897,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,113.5,0.026667,0.046667,0,0.8,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
2,32,0,0,16,230.1,0,0.0125,0,0,May,2,2,2,1,Returning_Visitor,TRUE,FALSE
3,118.666667,0,0,17,694,0.003704,0.008333,27.451382,0,Mar,3,2,1,2,Returning_Visitor,TRUE,TRUE
9,241.841667,0,0,25,673.033333,0.002151,0.005223,27.973418,0,Nov,1,1,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,3,135,0,0.066667,0,0,Feb,2,4,3,3,Returning_Visitor,FALSE,FALSE
5,98.35,0,0,279,9485.374568,0.003114,0.018562,0.651782,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE
2,21.2,0,0,7,897.8,0,0.055556,0,0,Aug,2,2,1,1,Returning_Visitor,FALSE,FALSE
7,170.833333,1,39,4,45.333333,0,0.011111,0,0,May,3,2,1,2,Returning_Visitor,FALSE,FALSE
14,574.451191,0,0,41,2688.864762,0,0.011853,36.962205,0,Sep,3,2,3,4,Returning_Visitor,FALSE,TRUE
2,73.6,0,0,38,813.601667,0.004878,0.037398,0,0,Nov,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,66.25,0,0.066667,0,0,Nov,2,2,9,1,Returning_Visitor,FALSE,FALSE
2,16,0,0,42,1743.517857,0,0.012805,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,28.5,1,0,315,11232.65691,0.003165,0.019253,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
4,41.2,1,0,15,142.4,0.022222,0.077778,0,0,Jul,1,1,4,2,Returning_Visitor,FALSE,FALSE
5,20,0,0,72,3220.887143,0.024937,0.061689,0.975803,0,Oct,4,1,2,1,Returning_Visitor,FALSE,FALSE
1,17.2,0,0,6,243.3,0,0.05,22.095811,0,Oct,1,8,8,1,Returning_Visitor,FALSE,FALSE
6,129.020833,0,0,56,755.417892,0.001724,0.015843,0,0,Nov,1,1,1,10,Returning_Visitor,TRUE,FALSE
3,6,0,0,24,762.333333,0.030769,0.058974,0,0.2,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,152.333333,0.023932,0.03956,0,0.8,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,428.5,0,0.066667,0,0,Nov,1,1,3,8,Returning_Visitor,FALSE,TRUE
2,20.5,0,0,21,719.738095,0.004348,0.010435,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
7,149.916667,0,0,31,1539.791667,0,0.011728,19.1105,0,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,428.5,0,0.066667,0,0,Nov,1,1,3,8,Returning_Visitor,FALSE,TRUE
6,104.113636,3,95,95,2411.789279,0,0.010683,16.784202,0,May,3,2,5,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,496.75,0,0.011111,0,0,Mar,3,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,90,0,0.066667,0,0,Mar,1,2,5,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,32,1658.125,0,0.014792,19.605515,0,Nov,2,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,221.5,0,0.020513,0,0,Nov,2,2,1,2,New_Visitor,FALSE,FALSE
1,38,0,0,16,727.714286,0.038889,0.045198,18.663333,0,May,3,2,4,4,Returning_Visitor,TRUE,FALSE
2,62.5,0,0,17,775.333333,0,0.045098,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE
5,34.442424,0,0,103,1843.759347,0,0.019613,0,0,June,2,4,1,2,Returning_Visitor,TRUE,FALSE
7,718,0,0,15,644.25,0.005263,0.017544,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,118.25,0,0.016667,0,0,Dec,3,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,19,806.833333,0,0.010526,28.034526,0.2,May,2,2,2,2,Returning_Visitor,FALSE,TRUE
4,79.25,5,500.8,39,1080.875,0.010638,0.024965,20.065009,0,Nov,2,5,1,2,Returning_Visitor,FALSE,TRUE
5,74.4,0,0,140,2810.797158,0.00191,0.016226,0,0,Sep,2,2,3,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,33.2,0.133333,0.166667,0,0,Aug,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,1038,0,0.033333,0,0,Feb,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
4,41.2,1,0,15,142.4,0.022222,0.077778,0,0,Jul,1,1,4,2,Returning_Visitor,FALSE,FALSE
15,572.583333,2,37.5,318,13717.40205,0.004177,0.015643,45.155135,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,60,0,0.053333,0,0,Dec,2,2,1,20,Returning_Visitor,FALSE,FALSE
0,0,2,75.5,109,4008.578283,0.003003,0.018998,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,273.75,0.02,0.053333,0,0,Nov,1,1,2,8,Returning_Visitor,FALSE,TRUE
2,16.5,0,0,48,869.1,0.008511,0.014968,3.060766,0,May,2,10,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,376.7,0,0,53.685397,0,Aug,2,2,1,2,New_Visitor,FALSE,TRUE
8,131,0,0,32,5330.633333,0.008108,0.051351,0,0,Aug,2,2,2,1,Returning_Visitor,TRUE,FALSE
3,93.5,0,0,8,170.25,0,0.02,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,7,3,Returning_Visitor,FALSE,FALSE
1,23.2,0,0,0,0,0,0.033333,0,0,Oct,2,2,6,3,Returning_Visitor,FALSE,TRUE
6,70.58,0,0,15,296.58,0,0.028571,0,0,Nov,2,4,1,3,Returning_Visitor,FALSE,FALSE
2,20.5,0,0,21,719.738095,0.004348,0.010435,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,16,0,0,7,136,0,0.009524,0,0,May,2,10,3,2,Returning_Visitor,FALSE,FALSE
2,42,0,0,29,218,0,0.003226,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
5,153.566667,0,0,16,742.209524,0,0.015789,22.899722,0,Nov,1,1,3,5,New_Visitor,FALSE,TRUE
0,0,0,0,3,135,0,0.066667,0,0,June,1,1,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,259.666667,0,0.026667,0,0,May,1,1,2,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,12,127,0.016667,0.041667,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,1,20,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,25.5,0,0.1,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE,FALSE
1,68,0,0,20,870.666667,0,0.020175,0,0,May,2,4,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,598.6,0,0.033333,0,0,Jul,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,935.25,0,0.009804,0,0,Nov,2,2,1,2,New_Visitor,FALSE,FALSE
1,48.5,0,0,35,668.1,0.007843,0.019118,36.955006,0,Nov,2,4,1,3,Returning_Visitor,FALSE,TRUE
2,37.5,0,0,12,375,0,0.039583,43.99,0,May,2,2,3,2,Returning_Visitor,FALSE,TRUE
7,108,2,42,32,879.916667,0.021951,0.030226,11.192634,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
3,67.4,2,16.2,8,281.1,0,0.041667,15.820442,0,Nov,3,2,1,20,Returning_Visitor,FALSE,TRUE
1,40.5,0,0,49,1587.25,0,0.011538,35.799695,0,Nov,2,2,3,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,1,0,14,331.55,0.013333,0.017778,0,0,June,1,1,1,2,Returning_Visitor,TRUE,FALSE
2,15,0,0,33,2081.5,0,0.017143,0,0.6,May,2,10,1,3,Returning_Visitor,FALSE,FALSE
6,595.1,3,1439,19,1119.716667,0,0.016667,0,0,May,1,1,8,2,Returning_Visitor,FALSE,FALSE
6,98.833333,1,0,34,1644.857143,0.005,0.0265,0,0,May,2,5,1,1,Returning_Visitor,FALSE,FALSE
1,68,0,0,20,870.666667,0,0.020175,0,0,May,2,4,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,614.75,0,0.073333,0,0,Dec,2,10,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,115.666667,0.057143,0.07619,0,0,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
9,132.05,4,137,56,1775.89,0,0.025521,4.365181,0,June,4,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,69.25,0,0.044444,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,214.25,0.091667,0.097778,0,0.8,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
7,86.277778,2,21,80,2170.286706,0.003571,0.021528,25.765986,0,Nov,3,2,1,10,Returning_Visitor,TRUE,TRUE
0,0,0,0,24,1163.266667,0.061111,0.083333,27.287869,0,Oct,1,1,4,1,Returning_Visitor,TRUE,TRUE
10,78.9,0,0,15,718.8,0,0.015789,0,0,Nov,2,2,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,13,152.333333,0.023932,0.03956,0,0.8,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,2,246.5,52,1838.85,0.003704,0.014506,0,0,Dec,2,7,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,37,2152.588889,0.001081,0.017748,0,0,Dec,3,3,3,3,Returning_Visitor,FALSE,FALSE
5,53,0,0,38,2246.166667,0.016923,0.013932,0,0.2,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,1491.775,0.00202,0.024793,0,0,Nov,2,2,6,11,Returning_Visitor,TRUE,TRUE
0,0,0,0,2,0,0.2,0.2,0,0,June,3,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,2028.5,0,0.036364,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
3,34.5,0,0,17,298.875,0,0.014035,0,0,Dec,1,5,1,2,New_Visitor,FALSE,FALSE
3,27,0,0,10,1579.375,0.0125,0.06,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,1,14,119,2763.011332,0.005367,0.007567,0,0,Nov,3,2,3,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,650.25,0,0.025,0,0,Nov,6,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,3,60.5,74,3105.365207,0.015789,0.022262,0,0,Nov,1,2,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,9,4,Returning_Visitor,FALSE,FALSE
1,98.5,0,0,5,436.5,0,0.016667,0,0,Mar,7,1,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,35,584.308333,0,0.008571,0,0,Dec,3,2,3,1,Returning_Visitor,FALSE,FALSE
2,56,0,0,33,1399.15,0,0.01129,12.450784,0,Nov,1,1,2,8,New_Visitor,TRUE,TRUE
2,51.666667,0,0,35,1977.05,0.005263,0.014912,38.203579,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,69.25,0,0.044444,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
3,99,0,0,37,2419.133333,0.007895,0.023246,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,270.75,0,0.057143,0,0,Dec,1,1,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,1,13,Returning_Visitor,FALSE,FALSE
3,183,0,0,190,6375.065753,0.009389,0.020212,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,55.5,0,0,2,26,0,0.06,0,0,Dec,1,2,9,3,Returning_Visitor,TRUE,TRUE
1,0,0,0,30,1732.066667,0.025806,0.050753,13.13492,0,Nov,2,2,9,10,Returning_Visitor,FALSE,FALSE
1,0,0,0,77,4350.647321,0.012727,0.023843,14.385468,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,4,1,6,Returning_Visitor,FALSE,FALSE
4,41,0,0,50,2428.35,0.020513,0.041868,9.442927,0,Nov,2,5,3,3,Returning_Visitor,TRUE,FALSE
1,7.5,0,0,63,3060.055556,0.024624,0.036047,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,236.8,0,0.05,36.261419,0,Oct,2,2,3,1,Returning_Visitor,FALSE,TRUE
10,260.25,0,0,31,1694.333333,0.017143,0.039048,15.108543,0,Nov,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,736.233333,0.004545,0.013636,140.662137,0,Dec,1,8,1,11,New_Visitor,FALSE,TRUE
8,318.801282,3,164,107,4447.110508,0.00117,0.013147,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,162.25,0.071429,0.090476,0,0,Dec,2,2,3,3,Returning_Visitor,FALSE,FALSE
1,0,0,0,61,1934.225758,0.009677,0.016625,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,FALSE
1,8,0,0,14,269.5,0,0.019048,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,3,34.3,137,4045.726634,0.009993,0.021711,0,0,Nov,1,2,1,2,Returning_Visitor,FALSE,FALSE
2,33.2,0,0,9,162.233333,0,0.018182,0,0,Sep,2,2,1,5,Returning_Visitor,FALSE,FALSE
3,13,0,0,28,324.769231,0,0.001724,0,0,Mar,2,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,32,1658.125,0,0.014792,19.605515,0,Nov,2,2,1,10,Returning_Visitor,FALSE,FALSE
10,392,2,193.166667,106,3711.605357,0.001754,0.012573,0.85051,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
1,40.5,0,0,49,1587.25,0,0.011538,35.799695,0,Nov,2,2,3,13,Returning_Visitor,FALSE,TRUE
8,127.7,3,36,70,1675.525366,0.018182,0.026732,15.025838,0,May,3,2,3,11,Returning_Visitor,FALSE,FALSE
4,115.7,0,0,16,655.383333,0,0.012037,0,0,Nov,1,1,2,3,Returning_Visitor,FALSE,FALSE
2,45.5,0,0,9,122.25,0,0.018182,0,0,Dec,2,2,7,2,New_Visitor,FALSE,FALSE
1,43.666667,0,0,57,4555.02381,0,0.030621,9.102937,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,41,3272,0.045238,0.078571,0,0.8,May,2,6,1,6,Returning_Visitor,FALSE,FALSE
0,0,4,37,69,4112.394444,0.007123,0.022355,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE,FALSE
4,211.8,0,0,15,512.9,0,0.00625,0,0,Nov,1,1,3,2,New_Visitor,FALSE,FALSE
14,337.58,0,0,29,443.5,0,0.027027,0,0,Oct,2,2,1,3,Returning_Visitor,FALSE,FALSE
3,16,0,0,24,1004.383333,0,0.023077,0,0,June,2,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,255,0,0.008333,0,0,Mar,1,2,8,2,Returning_Visitor,TRUE,FALSE
5,129.625,1,15,25,389.410714,0.007692,0.014103,0,0,Dec,3,2,1,2,Returning_Visitor,TRUE,FALSE
1,43,0,0,26,834.361111,0.016,0.019667,25.215233,0,Dec,1,1,1,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,52.5,0,0.083333,0,0,Nov,1,1,9,2,Returning_Visitor,FALSE,FALSE
7,74.083333,1,3,197,2915.571429,0,0.005025,1.573423,0,Nov,2,2,3,3,Returning_Visitor,TRUE,FALSE
3,97.75,1,46.5,12,257.416667,0.006667,0.027111,0,0,Nov,3,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,41,3272,0.045238,0.078571,0,0.8,May,2,6,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,103.833333,0.033333,0.055556,0,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
10,392,2,193.166667,106,3711.605357,0.001754,0.012573,0.85051,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
2,18,0,0,30,474.5,0,0.003226,0,0,Mar,1,1,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,23,1516.966667,0,0.024242,0,0.2,May,1,1,8,1,Returning_Visitor,FALSE,FALSE
4,45.75,0,0,18,1273.083333,0,0.031818,6.750968,0,Dec,1,1,1,1,Returning_Visitor,FALSE,TRUE
1,27.5,1,376,109,2925.677607,0.005505,0.015673,0,0,Nov,1,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,1,0,26,653.4,0.041333,0.067143,0,0,Jul,2,2,2,1,Returning_Visitor,TRUE,FALSE
7,156.5,1,122,26,694.712121,0,0.002976,0,0,Mar,2,4,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,8,3,Returning_Visitor,FALSE,FALSE
5,173.966667,0,0,17,930.366667,0.018182,0.017273,0,0,Aug,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,87.5,0,0.033333,0,0,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,376.7,0,0,53.685397,0,Aug,2,2,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,11,1197.8,0,0.01,0,0,Oct,2,2,3,20,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,155,0.066667,0.1,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,64,1298.20326,0.003125,0.017573,0,0,Jul,1,1,3,4,Returning_Visitor,FALSE,FALSE
5,98.35,0,0,279,9485.374568,0.003114,0.018562,0.651782,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,748.566667,0.016,0.041333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,11,0.05,0.15,0,0,Mar,3,3,1,1,Returning_Visitor,FALSE,FALSE
3,273.66,0,0,24,751.626667,0.004571,0.024838,14.853373,0,Jul,3,2,2,1,Returning_Visitor,TRUE,FALSE
1,28.666667,0,0,148,3486.194444,0.008698,0.017685,0,0,Nov,3,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,206.5,0.05,0.05,0,0,Dec,1,1,1,8,Returning_Visitor,FALSE,FALSE
0,0,3,103.5,30,1093.175,0.0125,0.028125,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,FALSE
1,27.5,3,17,1,10,0,0.04,0,0,Nov,1,1,1,8,New_Visitor,FALSE,TRUE
0,0,0,0,6,546,0,0.04,35.49,0,Mar,2,2,3,1,Returning_Visitor,FALSE,TRUE
9,233.622404,0,0,35,1941.066667,0.012558,0.029172,0,0,Aug,3,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,985,0.070833,0.0875,0,0,June,3,2,6,13,Returning_Visitor,FALSE,FALSE
3,81,1,0,28,499.666667,0,0.022222,0,0,Mar,2,6,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,120.5,0,0.066667,0,0,Nov,2,2,3,1,Other,TRUE,FALSE
0,0,0,0,41,3272,0.045238,0.078571,0,0.8,May,2,6,1,6,Returning_Visitor,FALSE,FALSE
6,55,1,7,132,4056.175369,0.005882,0.019283,0,0,Mar,2,2,8,2,Returning_Visitor,FALSE,FALSE
3,14.5,0,0,61,1423.967857,0.01,0.022611,7.998,0.8,May,2,2,7,4,Returning_Visitor,FALSE,FALSE
3,34.5,0,0,17,298.875,0,0.014035,0,0,Dec,1,5,1,2,New_Visitor,FALSE,FALSE
3,77,5,243,127,2573.875,0.000256,0.009197,0,0,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
8,466.616667,5,81.4,25,1220.175,0.02,0.040444,0,0,Aug,3,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,1859.5,0,0.057143,0,0,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
7,53.75,5,199,77,2194.490404,0,0.010341,44.128618,0,Nov,2,2,2,2,Returning_Visitor,FALSE,TRUE
2,15,0,0,33,2081.5,0,0.017143,0,0.6,May,2,10,1,3,Returning_Visitor,FALSE,FALSE
17,239.928846,2,60.5,49,1929.185664,0.017486,0.025063,2.580028,0,Dec,3,2,1,13,Returning_Visitor,FALSE,FALSE
4,40.2,1,16.133333,9,229.883333,0,0.014286,0,0,Oct,2,2,6,2,New_Visitor,FALSE,FALSE
0,0,0,0,9,87.5,0,0.033333,0,0,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
1,28.666667,0,0,148,3486.194444,0.008698,0.017685,0,0,Nov,3,2,4,1,Returning_Visitor,FALSE,FALSE
2,118.9,0,0,30,1216.726667,0,0.008602,26.130361,0,Nov,4,2,6,2,New_Visitor,TRUE,TRUE
5,68,2,9,32,1195.583333,0.01982,0.036486,32.02019,0,Nov,2,5,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,275.5,0,0.028571,0,0,Nov,3,2,2,1,Returning_Visitor,FALSE,FALSE
4,103.8,0,0,14,314.293333,0,0.013333,79.443534,0,Jul,2,2,5,2,New_Visitor,FALSE,TRUE
2,32,0,0,16,230.1,0,0.0125,0,0,May,2,2,2,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,17,557.166667,0.023529,0.04951,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,2,207.25,114,3788.8,0.003478,0.010435,1.795451,0,Dec,2,2,3,2,Returning_Visitor,TRUE,FALSE
4,104.5,4,261.833333,13,214.692208,0.033333,0.02876,0,0,May,3,2,1,2,Returning_Visitor,TRUE,FALSE
6,98.833333,1,0,34,1644.857143,0.005,0.0265,0,0,May,2,5,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,46,0,0.1,0,0,May,2,4,3,4,Returning_Visitor,FALSE,FALSE
2,46.3,0,0,2,48.4,0,0.05,0,0,Oct,1,1,1,3,Returning_Visitor,FALSE,FALSE
4,115.7,0,0,16,655.383333,0,0.012037,0,0,Nov,1,1,2,3,Returning_Visitor,FALSE,FALSE
3,16,0,0,24,1004.383333,0,0.023077,0,0,June,2,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,1491.775,0.00202,0.024793,0,0,Nov,2,2,6,11,Returning_Visitor,TRUE,TRUE
0,0,0,0,12,323,0.033333,0.066667,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,1144,0.12,0.133333,0,1,May,1,1,4,3,Returning_Visitor,TRUE,FALSE
1,146,0,0,7,221.4,0.025,0.0225,0,0,Nov,1,1,4,3,Returning_Visitor,FALSE,FALSE
1,6,0,0,45,2487.333333,0.018605,0.066667,0,0,May,2,2,7,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,256.5,0,0.04,0,0,Dec,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,1128.583333,0,0.013043,3.685401,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
5,63,0,0,27,458.5,0,0.005952,0,0,Dec,2,2,6,2,New_Visitor,TRUE,FALSE
1,41.4,0,0,30,558.611111,0.009091,0.046465,0,0,Sep,2,10,2,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,478.033333,0.05,0.047619,0,0,Nov,1,1,3,2,Returning_Visitor,TRUE,FALSE
7,77.5,0,0,14,192.933333,0,0.013333,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,40.2,1,16.133333,9,229.883333,0,0.014286,0,0,Oct,2,2,6,2,New_Visitor,FALSE,FALSE
2,33.4,0,0,35,1795.925,0,0.01,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,23,0,0.066667,0,0,Nov,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,346.566667,0.02963,0.062963,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,64,1690.778409,0.014286,0.025219,0,0,Dec,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Aug,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,37,2152.588889,0.001081,0.017748,0,0,Dec,3,3,3,3,Returning_Visitor,FALSE,FALSE
6,104.113636,3,95,95,2411.789279,0,0.010683,16.784202,0,May,3,2,5,6,Returning_Visitor,FALSE,FALSE
5,190,0,0,12,307.666667,0,0.013333,0,0,Nov,2,2,9,8,New_Visitor,FALSE,FALSE
6,595.1,3,1439,19,1119.716667,0,0.016667,0,0,May,1,1,8,2,Returning_Visitor,FALSE,FALSE
7,58.416667,0,0,22,1043.583333,0.014286,0.04881,0,0,Nov,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,17,349.375,0.0125,0.01875,0,0,Nov,3,2,9,20,Returning_Visitor,FALSE,FALSE
0,0,1,6,71,1375.264286,0.005634,0.017425,0,0,Dec,2,2,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,7,270.75,0,0.057143,0,0,Dec,1,1,4,2,Returning_Visitor,TRUE,FALSE
6,99.333333,1,28.5,5,345.5,0,0.011111,0,0,Mar,2,2,3,8,New_Visitor,FALSE,FALSE
3,273.66,0,0,24,751.626667,0.004571,0.024838,14.853373,0,Jul,3,2,2,1,Returning_Visitor,TRUE,FALSE
12,1098.5,1,0,115,6367.506345,0.016,0.03093,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,TRUE
2,33.2,0,0,9,162.233333,0,0.018182,0,0,Sep,2,2,1,5,Returning_Visitor,FALSE,FALSE
2,15,0,0,1,8,0,0.066667,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE,FALSE
2,21.2,0,0,7,897.8,0,0.055556,0,0,Aug,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,166,2,55,10,1968.25,0.014286,0.021429,0,0,May,1,1,1,6,New_Visitor,TRUE,FALSE
1,23,2,272.5,30,974.269841,0.006452,0.007885,11.478129,0,May,2,2,4,1,Returning_Visitor,TRUE,TRUE
6,190.416667,0,0,78,3913.98703,0.005425,0.006561,0,0,Nov,3,2,5,1,Returning_Visitor,TRUE,FALSE
5,230.25,2,135,27,517.392857,0,0.011458,30.269375,0,May,2,2,4,2,New_Visitor,TRUE,TRUE
