longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.13,32.63,10,7374,1157,1900,794,8.7991,478500,'NEAR OCEAN'
-117.13,32.8,15,1606,375,784,342,3.7237,108300,'NEAR OCEAN'
-119.12,35.38,18,1521,269,706,279,4.4196,121000,INLAND
-122.7,38.45,26,2011,557,855,530,1.125,233300,'<1H OCEAN'
-116.44,33.93,17,5293,1266,1201,599,1.6849,88400,INLAND
-118.16,33.78,29,3684,1301,3891,1143,1.6955,179700,'NEAR OCEAN'
-118.01,33.82,10,3897,893,1992,693,4.1591,192300,'<1H OCEAN'
-118.21,34.04,43,1502,477,1844,477,1.9405,152500,'<1H OCEAN'
-121.48,38.57,52,567,193,272,187,1.625,187500,INLAND
-116.94,32.75,4,14934,2479,6945,2418,5.1221,229700,'<1H OCEAN'
-120.37,38.01,30,473,?,242,93,2.5417,123200,INLAND
-122.37,37.94,49,969,229,599,195,1.3167,71600,'NEAR BAY'
-117.29,34.49,3,7689,1545,3804,1399,3.3871,111800,INLAND
-122.17,37.76,38,1764,397,987,354,2.4333,98200,'NEAR BAY'
-115.55,32.79,22,565,162,692,141,1.2083,53600,INLAND
-118.18,33.87,44,1832,401,1056,405,4.0658,175100,'<1H OCEAN'
-122.04,37.31,29,2476,434,1217,416,6.2045,393800,'<1H OCEAN'
-122.34,37.58,50,2784,743,1622,698,3.8413,372200,'NEAR OCEAN'
-118.06,35.68,15,1962,403,730,321,2.25,67500,INLAND
-117.23,32.81,28,1508,263,996,267,3.8026,270000,'NEAR OCEAN'
-118.01,33.84,35,4166,713,2354,709,5.1775,213400,'<1H OCEAN'
-122.43,37.73,52,3602,738,2270,647,3.8934,251800,'NEAR BAY'
-118.42,34.05,38,4888,1126,1698,937,4.8304,500001,'<1H OCEAN'
-118.25,33.98,39,1553,461,2271,437,1.7378,121900,'<1H OCEAN'
-118.04,33.84,21,6623,1204,3193,1129,4.5395,256000,'<1H OCEAN'
-119.29,36.32,27,1513,374,839,350,1.2012,64600,INLAND
-117.03,33.32,14,1088,209,601,193,3.8438,243800,'<1H OCEAN'
-117.81,33.67,9,1567,299,675,294,5.2124,199600,'<1H OCEAN'
-118.43,34.06,11,3184,641,911,463,7.2675,500001,'<1H OCEAN'
-121.89,37.46,5,1519,186,705,186,10.3798,500001,'<1H OCEAN'
-121.51,38.79,29,1716,323,850,282,2.9324,137500,INLAND
-117.61,34.09,23,1945,362,1483,383,4.4205,135500,INLAND
-117.58,33.87,30,701,131,356,125,3.2917,144300,INLAND
-121.01,37.64,33,693,207,598,192,1.0217,81300,INLAND
-119.52,34.41,20,4489,800,2867,765,4.806,279700,'<1H OCEAN'
-118.22,33.99,6,1499,437,1754,447,4.3164,143200,'<1H OCEAN'
-118.49,34.42,23,4166,756,2082,743,4.4107,213400,'<1H OCEAN'
-118.2,34.11,36,1441,534,1809,500,2.1793,185700,'<1H OCEAN'
-121.07,40.85,17,976,202,511,175,3.6641,80800,INLAND
-122.08,37.96,21,9135,1534,3748,1502,6.0859,266000,'NEAR BAY'
-116.4,34.12,16,5648,1089,2524,1008,2.6739,78000,INLAND
-118.01,34.05,31,1135,355,1717,368,2.1602,161700,'<1H OCEAN'
-118.14,34.06,37,1339,258,706,238,4.7569,253800,'<1H OCEAN'
-117.22,32.75,26,696,185,384,184,2.6121,125000,'NEAR OCEAN'
-118.38,34.06,25,2558,661,1183,636,3.5556,500000,'<1H OCEAN'
-120.84,35.31,23,3100,603,1515,609,2.8493,196100,'NEAR OCEAN'
-118.03,33.97,39,1996,389,1029,387,4.65,224300,'<1H OCEAN'
-118.21,34.12,41,1904,514,1666,498,3.6845,175800,'<1H OCEAN'
-119.02,35.39,52,191,52,106,49,2.0455,72500,INLAND
-121.98,38.37,21,3027,675,2018,642,2.8438,111500,INLAND
-118.49,34.05,52,2416,291,810,270,13.8556,500001,'<1H OCEAN'
-118.32,33.94,38,1067,170,499,169,4.6389,183800,'<1H OCEAN'
-117.22,32.87,14,3512,807,1835,792,3.35,171000,'NEAR OCEAN'
-122.02,36.98,44,1153,238,657,219,3.2368,212500,'NEAR OCEAN'
-122.13,37.72,45,2315,451,1006,444,3.524,186200,'NEAR BAY'
-118.09,34.15,52,670,141,268,110,3.5568,205000,INLAND
-122.13,40.01,21,916,194,451,178,2.125,63300,INLAND
-118.36,34.15,41,3545,698,1221,651,4.3,500001,'<1H OCEAN'
-119.18,34.17,32,2388,467,1746,483,3.9331,187600,'NEAR OCEAN'
-118.94,35.4,14,5548,941,2815,935,4.2214,104600,INLAND
-122.58,38.43,10,3597,661,1132,639,3.9375,269200,'<1H OCEAN'
-122.45,37.75,36,1997,356,772,348,4.95,322600,'NEAR BAY'
-118.58,34.17,29,3393,574,1471,587,6.2064,334900,'<1H OCEAN'
-118.35,34.05,47,2815,679,1533,594,2.5806,234100,'<1H OCEAN'
-119.69,34.42,17,1826,544,1325,532,1.2762,253600,'<1H OCEAN'
-118.05,33.73,25,2472,450,1301,467,5.0699,266100,'<1H OCEAN'
-120.48,37.32,13,3641,897,1737,788,2.1418,130600,INLAND
-120.95,37.65,14,5200,1119,3221,1102,2.6964,107000,INLAND
-118.18,37.35,16,3806,794,1501,714,2.1212,108300,INLAND
-118.34,34.19,41,1524,393,1176,375,2.875,192400,'<1H OCEAN'
-122.37,40.54,28,2213,390,1096,378,3.6923,86900,INLAND
-117.09,32.98,23,1125,273,687,308,2.3182,268800,'<1H OCEAN'
-117.77,33.7,3,3636,749,1486,696,5.5464,207500,'<1H OCEAN'
-123.75,40.11,35,2052,477,900,402,1.9625,101500,'<1H OCEAN'
-118.08,33.88,30,1901,519,2685,496,3.2639,120100,'<1H OCEAN'
-117.25,32.81,39,1846,350,765,329,3.9187,311900,'NEAR OCEAN'
-121.3,38.67,20,1234,208,649,211,4.8523,143000,INLAND
-118.02,33.84,35,3473,563,2091,580,4.4821,214100,'<1H OCEAN'
-119.63,36.76,22,4126,614,1795,613,4.925,154700,INLAND
-118.49,34.15,33,2829,360,1010,363,10.3587,500001,'<1H OCEAN'
-117.4,33.97,41,1707,276,660,269,3.8618,134800,INLAND
-122.48,38.3,17,2703,550,1241,515,2.652,171300,'<1H OCEAN'
-117.76,33.53,24,2105,346,712,332,10.6349,500001,'<1H OCEAN'
-121.26,38.13,38,1419,411,1226,397,2.2188,68800,INLAND
-117.15,32.72,51,1321,?,781,499,1.3071,250000,'NEAR OCEAN'
-122.41,37.79,52,2161,544,904,431,3.5066,350000,'NEAR BAY'
-120.02,38.91,22,2138,493,829,330,2.2056,107200,INLAND
-121.79,38.68,24,3794,848,2225,864,2.8068,95300,INLAND
-121.76,41.5,31,602,153,112,47,1.0667,34200,INLAND
-122.42,37.79,6,670,301,655,284,3.4423,117500,'NEAR BAY'
-121.01,37.64,52,201,35,74,22,1.3036,75000,INLAND
-121.39,38.43,3,2696,384,990,316,5.4445,237600,INLAND
-118.14,34.09,28,4164,1127,2934,1014,2.7483,218800,'<1H OCEAN'
-118.16,33.8,9,3564,835,1530,807,5.1806,175000,'NEAR OCEAN'
-118.11,33.83,36,1820,313,899,295,4.918,225200,'<1H OCEAN'
-117.23,32.75,11,4304,1245,1960,1105,3.3456,159800,'NEAR OCEAN'
-122.27,37.56,5,4921,1179,1810,1073,5.6936,322200,'NEAR BAY'
-117.74,33.61,16,2753,576,857,546,3.7422,229800,'<1H OCEAN'
-118.31,33.99,47,1525,359,982,333,2.0915,126600,'<1H OCEAN'
-117.03,32.71,33,3126,627,2300,623,3.2596,103000,'NEAR OCEAN'
-120.45,36.86,34,673,173,539,182,2.3523,66000,INLAND
-117.08,32.93,5,14944,2490,6600,2407,6.0857,308300,'<1H OCEAN'
-122.51,37.96,39,3302,684,1574,653,3.6863,263800,'NEAR BAY'
-121.01,37.67,37,2483,459,1072,445,3.0721,108100,INLAND
-117.21,33.61,7,7722,1324,2975,1161,3.6273,150900,'<1H OCEAN'
-118.24,34.14,20,3196,994,2929,983,3.0206,219500,'<1H OCEAN'
-122.34,37.97,19,392,109,287,81,6.0426,110000,'NEAR BAY'
-118.42,34.04,51,1975,348,771,357,6.626,500001,'<1H OCEAN'
-119.75,34.4,31,1997,299,826,301,6.8927,500001,'NEAR OCEAN'
-115.54,32.99,23,1459,373,1148,388,1.5372,69400,INLAND
-122.4,37.71,47,1649,328,1183,356,3.3625,223700,'NEAR BAY'
-116.21,33.71,19,3114,787,3157,772,1.7083,82200,INLAND
-118.45,34.2,19,3666,1150,2657,1090,2.9688,202100,'<1H OCEAN'
-121.02,37.48,26,467,?,244,83,4.1346,187500,INLAND
-120.86,37.69,5,6660,1217,3012,1087,3.0809,143600,INLAND
-121.33,38.66,15,4371,908,1842,818,2.7797,105500,INLAND
-124.14,40.58,25,1899,357,891,355,2.6987,92500,'<1H OCEAN'
-118.02,33.9,36,2417,421,1276,426,5.5601,205200,'<1H OCEAN'
-122.14,37.73,38,1723,394,711,353,3.0673,218400,'NEAR BAY'
-121.78,37.34,11,3195,410,1774,418,7.0671,378200,'<1H OCEAN'
-120.81,38.73,42,1276,260,799,259,2.7273,128600,INLAND
-122.26,37.38,28,1103,164,415,154,7.8633,500001,'NEAR OCEAN'
-118.31,33.84,5,3559,869,2965,794,2.6491,216700,'<1H OCEAN'
-118.26,33.82,28,5091,1074,4753,1033,3.6477,117400,'<1H OCEAN'
-118.33,34.01,44,1762,463,786,445,1.9231,188500,'<1H OCEAN'
-122.08,37.59,16,1816,365,1367,355,4.235,156300,'NEAR BAY'
-120.44,34.68,6,2187,277,697,273,6.2685,307400,'NEAR OCEAN'
-117.89,33.61,16,2413,559,656,423,6.3017,350000,'<1H OCEAN'
-121.69,36.8,19,2164,410,1309,426,3.338,185300,'<1H OCEAN'
-119.29,34.29,33,3854,982,1835,894,3.5294,323900,'NEAR OCEAN'
-117.72,34,15,4363,690,2410,666,5.4824,179700,INLAND
-117.99,34.12,35,1040,231,1040,242,2.5395,139200,INLAND
-118.19,33.92,43,2339,487,1732,449,3.0987,139400,'<1H OCEAN'
-118.12,34.04,35,1064,203,608,201,4.0938,246900,'<1H OCEAN'
-119.03,36.13,24,2259,408,1169,395,1.7106,95500,INLAND
-121.42,38.72,10,3054,528,1932,510,3.0903,91900,INLAND
-122.45,38.3,24,1946,400,718,380,3.5507,257900,'NEAR BAY'
-119.03,34.24,25,3655,545,1776,544,5.687,238100,'<1H OCEAN'
-121.36,38.42,6,3254,465,1168,345,5.1811,188400,INLAND
-121.92,36.54,33,5323,887,1670,740,3.9792,468000,'NEAR OCEAN'
-118.05,33.95,33,1954,390,1600,376,3.6125,170800,'<1H OCEAN'
-121.88,38,16,2605,440,1352,408,4.1947,140300,INLAND
-118.34,34.08,50,3457,854,1584,841,3.1078,346700,'<1H OCEAN'
-121.91,36.61,30,2755,597,1519,554,3.2952,234600,'NEAR OCEAN'
-118.47,34.01,41,752,201,482,207,2.5417,418200,'<1H OCEAN'
-118.44,34.27,35,777,187,1022,186,3.4,139600,'<1H OCEAN'
-116.31,33.67,11,4686,851,2466,731,3.3333,91800,INLAND
-119.03,35.41,37,1761,443,911,365,2.0331,53200,INLAND
-122.09,37.6,36,385,94,295,92,2.9706,147900,'NEAR BAY'
-118.21,34.03,44,1550,407,1718,403,2.5268,141100,'<1H OCEAN'
-116.95,33.86,1,6,2,8,2,1.625,55000,INLAND
-120.97,37.63,39,2360,607,2047,605,1.7054,58800,INLAND
-120.51,37.32,13,2109,477,1108,466,2.3099,89600,INLAND
-118.29,34,44,1753,387,1165,380,2.1354,105800,'<1H OCEAN'
-121.38,37.88,44,1158,226,1094,224,2.6842,156300,INLAND
-119.82,34.44,16,1414,463,793,439,3.6034,150000,'NEAR OCEAN'
-122.22,37.79,52,3424,690,2273,685,3.9048,164700,'NEAR BAY'
-120.47,34.65,16,2549,428,1486,432,4.2875,150700,'NEAR OCEAN'
-117.11,32.78,16,2470,830,1170,724,3.5562,73500,'NEAR OCEAN'
-117.17,32.71,7,2493,693,951,641,4.2375,205000,'NEAR OCEAN'
-120.6,34.91,44,711,140,384,116,2.1094,73800,'NEAR OCEAN'
-117.55,33.94,30,5398,926,2672,864,4.4762,163900,INLAND
-118.02,33.74,26,3842,609,1961,595,6.128,248200,'<1H OCEAN'
-118.33,34.07,52,2248,255,813,265,15.0001,500001,'<1H OCEAN'
-119.69,36.81,15,2892,496,1634,501,4.4934,88000,INLAND
-117.98,34.01,27,2643,418,1344,381,5.7057,262100,'<1H OCEAN'
-118.24,34.14,36,1813,560,1501,544,1.9125,238000,'<1H OCEAN'
-118.69,34.21,10,3663,409,1179,371,12.542,500001,'<1H OCEAN'
-122.49,37.69,35,2576,443,1273,433,4.7391,272800,'NEAR OCEAN'
-118.33,34.02,46,2223,361,968,373,4.26,182600,'<1H OCEAN'
-117.99,33.77,15,2081,531,1617,561,3.4955,160900,'<1H OCEAN'
-121.4,38.49,12,7290,1283,3960,1248,3.5968,106300,INLAND
-123.22,40.54,27,1573,361,847,330,1.9034,49600,INLAND
-116.4,34.09,9,4855,872,2098,765,3.2723,97800,INLAND
-116.22,33.74,26,4120,858,2918,815,3.3107,69400,INLAND
-117.73,34.12,26,1279,163,412,157,6.1731,293800,INLAND
-121.32,38.02,23,3251,689,1890,668,3.0729,104800,INLAND
-116.98,32.86,16,7718,1423,4383,1394,4.0693,146400,'<1H OCEAN'
-118.43,33.82,34,2112,614,946,574,4.6048,500001,'NEAR OCEAN'
-121.01,37.64,52,201,35,74,22,1.3036,75000,INLAND
-120.07,36.96,42,963,216,471,211,2.2898,66100,INLAND
-117.72,33.49,4,3623,734,1129,530,5.7281,500001,'<1H OCEAN'
-118.14,34.07,42,1036,199,656,215,4.1902,235000,'<1H OCEAN'
-119.87,36.81,6,1891,341,969,330,4.6726,107800,INLAND
-116.32,34.1,10,4256,861,1403,686,2.6618,81000,INLAND
-121.8,37.7,22,5533,943,2474,910,4.7361,216800,INLAND
-118.35,34.06,52,2837,602,1164,551,3.2411,250000,'<1H OCEAN'
-118.37,34.07,52,1084,247,468,255,3.4286,474300,'<1H OCEAN'
-117.97,33.94,35,1928,360,1056,366,4.0893,215700,'<1H OCEAN'
-118.18,34.63,19,3562,606,1677,578,4.1573,228100,INLAND
-118.34,33.92,6,1047,271,740,248,3.425,193800,'<1H OCEAN'
-119.52,34.39,23,1414,365,889,345,2.6397,250000,'NEAR OCEAN'
-118.37,34.05,35,2457,552,1159,523,3.0862,345300,'<1H OCEAN'
-118.47,33.99,33,854,235,645,198,2.1471,239300,'<1H OCEAN'
-118.19,34.12,41,2591,682,2366,583,2.3071,146400,'<1H OCEAN'
-117.79,33.7,6,1593,371,832,379,4.4286,239500,'<1H OCEAN'
-121.34,38.02,30,4375,689,2038,709,5.1202,133800,INLAND
-117.14,33.23,11,4068,829,918,500,3.1272,281300,'<1H OCEAN'
-121.76,37.28,17,660,129,431,123,4.9097,241000,'<1H OCEAN'
-119.03,34.23,16,5323,795,2493,779,5.6762,271300,'<1H OCEAN'
-118.27,34.05,37,350,245,1122,248,2.7634,137500,'<1H OCEAN'
-122.29,37.88,50,1211,261,523,227,3.8672,216700,'NEAR BAY'
-117.1,33.09,5,12045,2162,5640,1997,4.4375,353000,'<1H OCEAN'
-118.57,34.27,20,7384,845,2795,872,9.6047,500001,'<1H OCEAN'
-120.79,38.43,40,1391,246,546,214,3.9107,129800,INLAND
-119.71,36.82,12,2144,568,1320,566,2.3381,112500,INLAND
-117.96,34.04,33,1458,268,1115,257,4.7955,158100,'<1H OCEAN'
-117.89,34.09,35,1205,330,583,319,2.3971,188900,'<1H OCEAN'
-118.25,34.05,52,2806,1944,2232,1605,0.6775,350000,'<1H OCEAN'
-119.41,36.35,20,1743,340,1390,336,2.2222,52900,INLAND
-118.34,34.18,46,1393,301,714,295,2.8125,229900,'<1H OCEAN'
-118.54,34.25,26,2639,378,1191,401,6.2788,322200,'<1H OCEAN'
-121.39,38.69,38,300,47,154,51,4.0909,108300,INLAND
-118.61,34.19,28,3824,749,1790,701,4.1154,246400,'<1H OCEAN'
-117.98,33.84,35,984,179,661,199,5.0747,189600,'<1H OCEAN'
-121.25,37.97,34,1288,344,846,293,1.7895,63100,INLAND
-118.5,34.05,39,1487,163,414,160,15,500001,'<1H OCEAN'
-117.96,34.1,35,4036,904,3878,846,3.2957,141600,INLAND
-117.85,33.76,26,2312,525,1273,437,2.8828,204700,'<1H OCEAN'
-122.1,37.39,35,2471,349,881,342,7.6229,500001,'NEAR BAY'
-118.23,33.93,30,1147,260,1219,210,2.0658,93200,'<1H OCEAN'
-120.45,37.31,20,4379,753,2055,716,3.7652,133500,INLAND
-122.15,37.45,52,2117,353,734,328,6.767,500001,'NEAR BAY'
-117.13,33.89,4,1611,239,275,84,3.5781,244400,INLAND
-121.47,38.7,31,1007,181,563,185,3.625,91300,INLAND
-122,38.83,26,272,49,194,52,3.4187,98400,INLAND
-122.16,37.76,46,1827,307,881,302,4.6696,164300,'NEAR BAY'
-119.08,36.22,28,1606,320,1158,317,3.0324,55600,INLAND
-122.43,37.77,52,1760,366,742,318,4.445,400000,'NEAR BAY'
-122.13,37.69,17,2380,769,1216,643,3.395,271300,'NEAR BAY'
-122.17,37.88,32,3633,508,1393,506,7.6917,401800,'NEAR BAY'
-118.98,35.39,22,1812,457,1592,420,1.4146,49100,INLAND
-121.13,38.37,10,1034,153,478,155,7.0326,241100,INLAND
-120,38.52,16,3045,543,202,102,3.15,140600,INLAND
-121.4,38.63,31,1540,452,1079,444,1.8571,98700,INLAND
-122.74,39.71,16,255,73,85,38,1.6607,14999,INLAND
-118.47,34,41,2331,636,1839,537,2.288,263500,'<1H OCEAN'
-118.26,34.06,33,1950,1047,3707,1012,1.7238,110000,'<1H OCEAN'
-118.35,33.97,33,1495,474,1272,447,2.0694,143500,'<1H OCEAN'
-122.85,39,20,1580,318,753,252,1.8704,88500,INLAND
-118.35,34.06,48,3551,826,1601,827,3.2279,400000,'<1H OCEAN'
-122.04,37.97,10,974,316,631,286,2.3152,140600,'NEAR BAY'
-122.01,37.29,31,3136,431,1190,412,7.5,500001,'<1H OCEAN'
-122.41,37.75,52,3065,622,1405,606,3.7813,275900,'NEAR BAY'
-122.28,37.81,36,2914,562,1236,509,2.4464,102100,'NEAR BAY'
-118.14,33.96,34,2744,541,1333,503,4.0536,277200,'<1H OCEAN'
-118.3,33.92,34,2053,382,1258,380,3.0139,154700,'<1H OCEAN'
-118.33,34.01,47,1320,259,653,291,3.7727,193000,'<1H OCEAN'
-118.26,34.01,46,879,253,1010,221,2.1776,118300,'<1H OCEAN'
-118.14,34.07,42,1036,199,656,215,4.1902,235000,'<1H OCEAN'
-118.39,34.07,45,3143,553,1153,564,5.7762,500001,'<1H OCEAN'
-117.99,33.9,33,2161,383,1235,383,5.6454,202800,'<1H OCEAN'
-121.96,38.36,11,3208,790,1772,694,2.7434,218800,INLAND
-120.69,37.59,27,1170,227,660,222,2.3906,81800,INLAND
-122.52,38.27,18,2405,390,872,367,5.2155,248300,'<1H OCEAN'
-117.22,33.8,3,5284,920,2703,729,4.0717,126500,INLAND
-120.2,37.8,30,1189,255,446,165,3.4838,112500,INLAND
-117.74,33.46,9,6564,1316,1720,904,4.89,454100,'<1H OCEAN'
-118.15,33.96,33,1471,451,2272,482,2.5385,160900,'<1H OCEAN'
-118.19,34.87,2,2103,389,923,338,5.0553,111100,INLAND
-120.25,37.23,34,1656,328,1110,332,2.1845,59900,INLAND
-124.15,40.81,50,340,74,235,83,1.75,67500,'NEAR OCEAN'
-117.46,33.92,21,713,142,476,142,3.5208,121100,INLAND
-118.04,33.81,27,2990,515,1849,497,5.6846,216100,'<1H OCEAN'
-122.3,37.88,52,409,97,208,98,1.6971,138800,'NEAR BAY'
-124.07,40.87,31,334,134,780,130,0.7684,153100,'NEAR OCEAN'
-122.41,37.74,52,831,175,415,159,1.9464,249000,'NEAR BAY'
-122.24,37.81,52,2093,550,918,483,2.7477,243800,'NEAR BAY'
-120.88,37.57,22,1440,267,774,249,3.9821,204300,INLAND
-117.04,32.55,15,2206,648,2511,648,1.6348,93200,'NEAR OCEAN'
-122.24,37.48,45,4126,696,1722,668,4.8966,362100,'NEAR OCEAN'
-117.78,33.76,25,2260,261,719,254,11.4537,500001,'<1H OCEAN'
-117.3,34.14,39,1781,335,841,320,1.9432,89000,INLAND
-121.37,38.7,26,2230,410,1155,377,3.4911,88200,INLAND
-117.14,32.7,32,1280,353,1335,330,1.6023,77300,'NEAR OCEAN'
-122.04,37.34,19,3694,1036,2496,986,3.6991,271500,'<1H OCEAN'
-121.52,38.53,31,3089,585,1366,561,4.2885,160300,INLAND
-122.03,37.94,21,5541,776,2214,737,5.5777,279300,'NEAR BAY'
-118.98,37.64,17,3769,908,1160,453,3.05,188900,INLAND
-118.42,34.06,40,2933,565,1077,536,6.1527,500001,'<1H OCEAN'
-120.5,35.03,10,10463,1756,4660,1715,3.5682,277300,'<1H OCEAN'
-117.87,33.7,21,3648,654,2266,628,5.0956,246000,'<1H OCEAN'
-124.08,40.94,18,1550,345,941,335,2.3147,70100,'NEAR OCEAN'
-118.21,34.02,45,792,203,872,188,2.6875,129700,'<1H OCEAN'
-118.57,34.22,17,3262,753,1879,708,4.1359,255200,'<1H OCEAN'
-117.78,33.54,29,1421,462,520,339,2.2969,450000,'<1H OCEAN'
-119.71,34.44,41,2220,367,927,355,5.3184,376000,'<1H OCEAN'
-117.24,33.17,4,9998,1874,3925,1672,4.2826,237500,'<1H OCEAN'
-122.32,37.95,37,1887,353,895,359,4.45,196600,'NEAR BAY'
-118.7,34.53,5,14275,2474,7158,2311,5.4284,236300,INLAND
-117.14,32.75,20,1182,379,678,326,2.1937,162500,'NEAR OCEAN'
-122.49,37.73,39,1937,336,742,307,5.1991,369400,'NEAR OCEAN'
-123.19,39.21,22,1542,291,821,285,3.5917,118800,'<1H OCEAN'
-121.37,38.6,36,1119,144,414,150,5.8336,283300,INLAND
-121.57,37,18,7241,1225,4168,1138,4.5714,260300,INLAND
-119.05,35.32,11,7035,1455,3525,1387,3.4827,93600,INLAND
-122.08,37.64,30,5267,1253,4065,1113,3.3479,182100,'NEAR BAY'
-118.28,33.94,44,1631,338,1197,355,3.0788,100000,'<1H OCEAN'
-118.13,34.14,29,3559,1034,1658,965,3.2643,163900,'<1H OCEAN'
-121.73,36.86,28,827,178,703,144,4.4271,175700,'<1H OCEAN'
-118.09,33.96,36,1116,229,719,233,3.425,163200,'<1H OCEAN'
-117.22,33.66,12,1869,356,1007,323,3.125,117200,'<1H OCEAN'
-120.35,39.34,29,1986,474,337,100,4.0278,95800,INLAND
-118.46,34.23,19,9902,2814,7307,2660,2.585,145400,'<1H OCEAN'
-122.47,37.71,44,2547,511,1577,516,4.1939,237900,'NEAR OCEAN'
-116.96,33.52,9,2802,471,1155,421,4.125,392100,INLAND
-122.05,37.93,15,7803,1603,2957,1546,4.45,184900,'NEAR BAY'
-118.13,33.93,19,1793,447,1222,452,2.6862,195800,'<1H OCEAN'
-122.47,37.5,25,950,259,404,195,3.1937,319200,'NEAR OCEAN'
-122.24,37.83,41,2576,406,794,376,5.956,366100,'NEAR BAY'
-120.95,37.6,35,1493,278,729,268,2.9821,97400,INLAND
-118.32,34.16,46,2345,453,1031,427,4.3173,278300,'<1H OCEAN'
-122.37,40.45,18,1748,337,921,327,3.3315,85400,INLAND
-117.32,33.96,19,3216,666,1363,629,3.7585,144500,INLAND
-119.01,35.44,20,3458,651,1465,621,2.5806,82500,INLAND
-122.02,37.95,22,3526,510,1660,508,5.6642,237000,'NEAR BAY'
-117.88,33.73,32,1947,355,1786,332,4.5726,177500,'<1H OCEAN'
-122.28,38.22,42,106,18,40,25,7.5197,275000,'NEAR BAY'
-117.13,32.91,15,1450,266,747,290,3.6111,196300,'<1H OCEAN'
-121.89,37.25,21,2080,352,1040,325,5.2887,264500,'<1H OCEAN'
-122.29,37.81,50,760,190,377,122,0.9011,86100,'NEAR BAY'
-122.27,37.83,49,1655,366,754,329,1.375,104900,'NEAR BAY'
-122.32,38.32,22,2483,528,1478,492,4.0878,164400,'NEAR BAY'
-119.07,35.33,13,9027,1901,4870,1797,3.406,100700,INLAND
-121.36,38.03,14,2356,438,1378,481,3.7375,138800,INLAND
-116.83,34.25,15,8948,1985,1316,514,2.7375,90800,INLAND
-122.89,39.11,10,1588,333,585,254,2.2551,71100,INLAND
-117.27,33.92,13,8443,1744,4885,1470,3.0907,127200,INLAND
-119.99,36.8,45,1270,242,598,214,3.2813,105400,INLAND
-121.92,37.64,46,1280,209,512,208,5.1406,315600,INLAND
-118.35,33.9,32,1056,225,565,231,3.9485,230000,'<1H OCEAN'
-118.11,33.92,32,1016,190,729,177,4.3,151300,'<1H OCEAN'
-118.35,33.89,30,1143,299,776,273,4.2829,240000,'<1H OCEAN'
-118.13,33.83,44,1710,333,786,344,4.2917,314700,'<1H OCEAN'
-118.54,34.17,25,3352,891,1815,860,2.8528,425000,'<1H OCEAN'
-119.75,34.45,6,2864,?,1404,603,5.5073,263800,'NEAR OCEAN'
-119.84,36.78,24,3242,795,2764,773,1.3385,58800,INLAND
-117.2,33.71,24,4210,920,1283,829,2.0881,83300,'<1H OCEAN'
-120,38.9,21,1653,419,737,308,1.9727,114100,INLAND
-120.95,37.65,37,136,20,72,22,2.2279,225000,INLAND
-120.49,37.28,11,1721,381,1708,373,1.9535,57100,INLAND
-120.14,36.04,27,2533,518,1371,461,2.9708,60900,INLAND
-117.02,32.78,33,3481,708,1726,719,3.3675,158200,'<1H OCEAN'
-118.25,33.92,36,949,164,502,163,4.1042,124400,'<1H OCEAN'
-118.22,33.91,27,500,159,732,162,2.7426,103100,'<1H OCEAN'
-122.19,37.76,49,1368,282,790,269,1.7056,91400,'NEAR BAY'
-122.01,36.98,47,2403,517,1144,455,2.5954,229400,'NEAR OCEAN'
-118.25,33.93,42,819,233,899,228,1.1346,85400,'<1H OCEAN'
-118.08,34.07,32,4089,975,3775,955,3.29,205500,'<1H OCEAN'
-117.2,33.29,12,6358,1182,2778,1020,4.0357,295900,'<1H OCEAN'
-117.78,33.68,15,1834,330,841,309,6.0634,234300,'<1H OCEAN'
-118.21,34.09,34,1660,412,1678,382,2.7708,148200,'<1H OCEAN'
-119.71,36.79,34,1891,323,966,355,3.6681,82000,INLAND
-122.2,37.78,45,1766,332,869,327,4.5893,163500,'NEAR BAY'
-118.29,33.9,42,1273,309,1203,348,4.4636,162000,'<1H OCEAN'
-122.09,39.13,28,4169,895,2587,810,2.331,65500,INLAND
-118.06,33.82,24,3983,675,1568,638,4.6458,213400,'<1H OCEAN'
-117.37,33.19,33,2205,453,1138,439,2.8819,208600,'NEAR OCEAN'
-121.47,38.57,48,3136,926,1443,877,1.9034,123900,INLAND
-122,38.25,7,11768,1893,6657,1874,4.9222,142900,INLAND
-122.23,39.95,21,2087,382,888,361,2.207,86400,INLAND
-117.21,33.12,4,3261,689,926,561,4.3672,258900,'NEAR OCEAN'
-121.5,38.49,29,3606,690,2317,696,2.7368,78200,INLAND
-114.58,33.63,29,1387,236,671,239,3.3438,74000,INLAND
-122.43,37.75,52,2721,581,1043,519,3.7545,383700,'NEAR BAY'
-120.06,36.94,19,901,183,700,190,2.2375,64300,INLAND
-118.2,33.93,36,2210,634,2341,553,2.1715,131100,'<1H OCEAN'
-117.97,33.74,16,1735,380,784,360,4.2566,139200,'<1H OCEAN'
-121.64,39.74,20,1808,334,763,335,2.3711,121800,INLAND
-120.6,37.34,34,1830,431,1304,415,2.1182,68900,INLAND
-118.25,34.01,43,1575,475,1980,469,1.7425,100500,'<1H OCEAN'
-117.57,33.87,33,2076,517,1374,480,2.2197,138200,INLAND
-121.85,37.27,17,1957,261,863,269,7.3339,294200,'<1H OCEAN'
